Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:14:32,20.49048538403133,27.10210697730179,20.758977631473783,27.30347616288363,17.03364769820972,0.0
2023-12-17 03:14:33,20.49048538403133,27.10210697730179,20.758977631473783,27.30347616288363,17.03364769820972,0.016666666666666666
2023-12-17 03:14:34,20.49048538403133,27.10210697730179,20.709581277842,27.254079809251845,17.03364769820972,0.03333333333333333
2023-12-17 03:14:35,20.49811999183074,27.094472369502377,20.69185456961317,27.26689153222067,17.071820737206785,0.05
2023-12-17 03:14:36,20.524046914961637,27.068545446371484,20.69185456961317,27.370599224744243,17.201455352861252,0.06666666666666667
2023-12-17 03:14:37,20.448512441840293,27.11890176178571,20.742210885027397,27.26988659391579,17.1007427220328,0.08333333333333333
2023-12-17 03:14:38,20.423362322170714,27.1356685082321,20.758977631473783,27.236353101023017,17.067209229140026,0.1
2023-12-17 03:14:39,20.468017177921947,27.135668508232097,20.803632487225016,27.16937081739617,17.022554373388793,0.11666666666666667
2023-12-17 03:14:40,20.50269478811016,27.131598706872488,20.83017049469401,27.151947713670538,17.004155968639022,0.13333333333333333
2023-12-17 03:14:41,20.59116997682225,27.10210697730179,20.859662224264707,27.269914631953323,17.03364769820972,0.15
2023-12-17 03:14:42,20.569909659739203,27.12336729438484,20.71084000468337,27.20613368070418,17.012387381126672,0.16666666666666666
2023-12-17 03:14:43,20.557608445891944,27.148987019258517,20.64692902612992,27.164790535486933,16.99564666360394,0.18333333333333332
2023-12-17 03:14:44,20.557608445891944,27.236353101023017,20.79253916240409,27.135668508232097,16.966524636349103,0.2
2023-12-17 03:14:45,20.49353643229772,27.04413706024035,20.707109810945127,27.2424551975558,16.966524636349103,0.21666666666666667
2023-12-17 03:14:46,20.474986869747898,26.961393847620567,20.68087180949146,27.29896040872191,16.97555614467254,0.23333333333333334
2023-12-17 03:14:47,20.59116997682225,27.135668508232097,20.8261006933344,27.269914631953323,17.03364769820972,0.25000000000000006
2023-12-17 03:14:48,20.585955457966964,27.133061248804452,20.820886174479114,27.269914631953323,17.04146947649265,0.26666666666666666
2023-12-17 03:14:49,20.53188710866257,27.099493579401482,20.76159102937409,27.272528029853635,17.126492097299707,0.2833333333333333
2023-12-17 03:14:50,20.624731507752557,27.068545446371484,20.79253916240409,27.30347616288363,17.03364769820972,0.3
2023-12-17 03:14:51,20.61981467441462,27.071003863040453,20.79253916240409,27.296100912876724,17.028730864871783,0.31666666666666665
2023-12-17 03:14:52,20.557608445891944,27.10210697730179,20.79253916240409,27.20279157009271,16.966524636349103,0.3333333333333333
2023-12-17 03:14:53,20.537896793307876,27.003548714381456,20.772827509820022,27.281638180428978,16.966524636349103,0.35
2023-12-17 03:14:54,20.524046914961637,26.943620391359097,20.765968433005416,27.327716625105094,16.97118517070352,0.36666666666666664
2023-12-17 03:14:55,20.524046914961637,27.068545446371484,20.859662224264707,27.20279157009271,17.03364769820972,0.38333333333333336
